weibo_id user_id time emotional_level repost_num follow_num at_flag topic_flag url_flag content_length time_step fans_num width1 width2 width3 width4 width5 width6 width7 width8 width9 width10 width11 width12
3831868627659141 8049283 12:28:56 21.199185788637426 508 40 0 2 0 36 1 4902 114 224 282 316 406 428 449 464 488 499 506 507
3831879599472660 2566040 13:12:32 1.335077350252 801 11 1 0 0 2 2 1058 119 231 284 314 394 481 597 684 737 770 783 792
3832003637786887 8069239 21:25:25 8.869087927440829 1134 577 0 0 0 14 3 81303 156 226 290 291 402 449 466 469 484 553 584 643
3832266721666958 7975001 14:50:49 41.786094629740035 140 151 1 8 0 48 2 15 4 8 9 9 12 14 57 70 80 86 90 94
3832318810874908 6311958 18:17:48 14.0979625107867 512 45 0 0 0 16 2 7156 3 16 28 46 109 170 276 329 340 474 480 487
3832340709208803 4116903 19:44:49 24.533025362154998 364 281 0 2 0 34 3 176722 2 3 4 4 41 69 94 113 158 295 363 364
3832507113885236 4438343 06:46:03 7.543517100374 844 133 0 2 0 7 0 174 0 2 3 4 43 166 413 639 710 796 825 831
3832577662425071 1230532 11:26:23 15.661290353115001 81 4 1 2 0 22 1 40 0 1 2 2 16 19 22 28 30 34 37 38
3832622158989265 2677200 14:23:12 13.497578082348001 821 65 0 2 0 19 2 36167 20 29 33 35 44 363 587 684 763 796 807 812
3832733484863748 7337638 21:45:32 23.21908577089183 307 63 0 0 2 28 3 29983 17 31 40 55 82 122 145 148 151 201 234 255
3832935164113367 2667317 11:06:58 11.645657332705605 754 97 0 0 0 13 1 4121 2 26 76 124 337 420 478 541 596 655 712 720
3833013828199337 3657822 16:19:33 6.509923126 877 78 0 0 0 12 2 7968 127 177 222 264 425 501 590 638 681 718 736 742
3833421065797308 7298946 19:17:46 37.2443671059093 130 62 0 0 1 57 3 35548 12 20 28 33 73 96 112 115 115 122 126 126
3833471426655810 4062118 22:37:53 23.55256282729439 892 15 0 0 0 22 3 1158 4 7 10 11 13 13 16 16 35 148 164 169
3833511062699100 5623923 01:15:23 24.977730995920645 736 52 0 0 0 43 0 36 1 3 4 4 4 5 5 9 33 150 432 542
3833611801639265 6017863 07:55:41 8.724294499269199 228 12 0 0 0 9 1 4257 11 25 38 50 96 135 197 213 224 226 226 226
3833850595880498 7497059 23:44:34 14.770938067472002 182 52 0 0 0 10 3 193 0 0 0 1 1 1 1 7 22 181 181 183
3834384987709181 2386686 11:08:03 13.25850552710969 795 1 1 0 1 21 1 12573 146 227 289 350 532 584 635 675 717 768 780 782
3834443896508960 4428846 15:02:06 42.495489441044896 439 157 0 0 0 42 2 15671 0 0 1 2 17 59 208 258 287 289 313 327
3835200939640020 1239931 17:10:21 41.11798637879253 1201 20 0 2 6 46 2 10225 159 213 255 288 411 449 482 504 510 637 725 1032
3835218270130233 1632334 18:19:12 30.47050152014009 158 58 1 0 0 43 2 11406 0 0 0 0 0 0 0 0 0 0 0 0
3835260347618579 7389240 21:06:25 24.417420358565696 897 49 0 2 0 21 3 36332 141 207 271 272 495 666 737 745 757 869 885 888
3835558592237427 3801189 16:51:31 15.472294501686545 113 38 0 2 0 19 2 4 0 0 0 0 0 0 0 0 0 112 114 114
3835616419036006 6737090 20:41:19 9.396987369900199 907 182 0 0 0 8 3 23519 13 26 31 32 46 52 56 59 61 71 75 81
3835862977042924 5978675 13:01:03 2.735890128226 736 30 0 0 0 3 2 140683 103 151 200 232 314 430 508 547 599 658 675 685
3835991108822683 7298946 21:30:11 69.77916193447798 1106 62 0 2 0 58 3 35548 16 40 78 103 174 204 220 222 230 662 905 1066
3836171170011061 7922169 09:25:42 30.369113506931033 77 34 0 2 0 39 1 42 0 0 0 0 0 0 0 0 0 0 0 0
3836335502289904 1633972 20:18:41 23.82708095071559 1109 16 0 2 0 30 3 10553 189 291 417 479 617 685 743 751 757 812 835 838
3836401822765977 7097284 00:42:14 15.96301730037425 67 29 0 0 0 31 0 47351 0 0 0 0 0 0 0 0 3 18 21 26
3837328990995126 4178345 14:06:28 26.557984180073827 137 62 0 0 1 18 2 1919 8 111 115 122 125 127 128 131 132 135 136 136
3837448071156256 4313157 21:59:39 5.0211759396002 788 63 0 0 0 4 3 615 43 124 170 192 266 308 405 414 495 748 762 767
3837643781208124 8069239 10:57:19 4.592523755222199 1270 577 0 0 0 10 1 81303 62 99 122 149 197 288 508 786 988 1059 1114 1139
3837647648762166 4271293 11:12:42 44.81106622924612 469 90 2 0 0 56 1 2545 3 8 10 11 11 15 19 28 31 37 48 51
3837751054849926 7751973 18:03:36 5.434163438852352 309 26 0 0 1 7 2 23887 24 33 40 41 55 65 100 117 119 146 164 181
3838037403954723 7668986 13:01:27 9.451071932185027 70 179 0 0 0 14 2 674 10 15 16 21 31 37 53 53 59 66 66 67
3838053887748147 5545636 14:06:57 -7.823278562677269 703 9 0 0 0 27 2 249 645 645 646 646 683 701 702 702 702 702 704 704
3838459859012389 3219957 17:00:07 15.923701585908802 233 69 1 2 0 51 2 7394 0 0 0 0 0 0 0 0 0 0 0 0
3838493077970944 6061850 19:12:08 46.78319213824951 955 224 3 2 1 58 3 520 14 18 24 30 38 42 58 66 70 367 579 795
3838514854512950 3045336 20:38:40 11.10757229249093 882 105 0 0 0 30 3 779 0 0 0 0 0 0 0 0 0 136 602 676
3838822226018774 4145635 17:00:03 12.916154753937152 1252 52 0 0 0 15 2 18913 131 262 328 404 618 766 914 979 1008 1079 1164 1203
3839094259686905 8241251 11:01:01 46.54259083268974 469 227 0 2 0 45 1 367296 0 0 2 6 15 29 74 125 181 328 398 441
3839118863498780 7795838 12:38:47 59.12132451259337 249 82 2 2 2 60 1 38215 0 0 0 0 0 0 0 0 0 0 126 207
3839246119198413 7113451 21:04:27 36.596283183878604 980 206 0 0 1 44 3 80659 0 0 0 0 0 0 0 0 0 0 0 475
3839524142060602 7978211 15:29:13 44.18914233774867 155 190 0 0 1 57 2 968 0 0 0 0 0 0 0 0 16 155 156 156
3839768058304946 8124819 07:38:27 51.909488717947504 79 67 0 0 0 59 1 9762 9 13 17 19 30 45 49 64 68 69 72 72
3839945900569363 7614751 19:25:08 12.501579541850251 429 311 2 2 0 17 3 532649 0 0 0 0 0 0 0 0 0 246 414 430
3839972769685097 7389240 21:11:54 28.0073071377424 776 49 0 4 0 34 3 36332 200 372 446 511 615 664 676 679 687 733 759 763
3840261156967628 7978211 16:17:51 21.27262434500836 208 190 0 0 0 23 2 968 0 0 0 0 0 0 7 36 73 183 206 206
3840270242361394 7651009 16:53:55 32.7814203381139 819 48 0 2 1 56 2 21409 46 77 103 121 201 246 297 326 340 371 389 403
3840545401409326 4178345 11:07:19 42.42478964577385 389 62 0 0 1 32 1 1919 10 92 93 205 293 340 356 365 371 377 380 383
3840552296863210 2400420 11:34:44 6.348334555468049 290 175 0 2 0 17 1 3566 0 0 0 0 0 0 0 16 141 225 255 262
3840619464230621 3004039 16:01:38 6.417777681602 288 18 0 2 0 15 2 1558 0 0 0 0 0 0 0 35 124 222 255 266
3840682735329681 2454480 20:13:02 4.043746923797 584 9 1 2 0 23 3 7503 296 366 367 471 536 545 553 559 559 582 583 583
3840996725104786 1193144 17:00:43 37.466605581115154 391 57 0 0 1 37 2 2519 13 34 43 62 120 173 218 234 239 334 348 352
3841099909314119 6729990 23:50:45 47.46922325429605 1169 158 0 4 1 56 3 26349 7 28 39 47 61 66 76 109 261 848 980 980
3841275377272683 7460165 11:28:00 7.5342558521709995 129 162 0 0 0 5 1 101550 21 31 42 43 75 83 91 96 98 102 105 106
3841617569748550 5545636 10:07:45 6.267464416123 901 9 0 0 0 4 1 249 407 869 869 869 891 901 901 901 901 901 901 901
3841697111101912 7175622 15:23:49 58.361880536419584 340 282 1 2 1 57 2 245 0 0 0 0 0 0 0 0 0 0 0 341
3841789230104886 7424214 21:29:52 30.09598010003225 494 42 0 2 1 38 3 28698 0 0 0 0 0 0 0 0 0 0 0 0
3841973452470805 1677052 09:41:53 61.32468158672578 1135 45 1 0 0 44 1 6 0 1 1 1 1 1 1 8 18 18 57 214
3842342857861813 7984650 10:09:46 12.834618013754001 408 453 0 0 1 11 1 11615 0 0 0 0 0 0 0 0 0 341 409 409
3842426324351511 1188936 15:41:27 4.2562249560464 187 90 0 0 0 8 2 7194 1 1 2 2 2 3 3 3 3 3 24 24
3842710135918486 3245472 10:29:13 30.68198967061829 1078 22 0 2 0 64 1 28861 22 25 27 29 42 57 84 100 156 242 379 463
3842756319699121 8153536 13:32:44 51.60875806621058 669 495 0 0 0 45 2 38512 0 0 0 0 20 87 160 194 304 582 624 634
3842786665356991 7946941 15:33:19 15.601535110557 168 113 1 0 1 19 2 21106 6 13 19 19 23 26 33 37 40 46 115 127
3843016152715864 8153536 06:45:12 34.268051946397904 922 495 0 0 0 51 0 38512 44 121 199 254 383 438 520 591 622 663 817 890
3843100122579098 5551332 12:18:53 7.0241904283457 318 39 0 0 0 7 1 241080 46 74 99 116 155 180 219 239 257 295 306 309
3843129272776100 7296041 14:14:43 5.868362804859951 146 67 0 0 0 8 2 39530 17 33 41 55 88 100 112 116 122 132 138 139
3843151536176113 7863464 15:43:11 28.08328787898119 534 310 0 2 0 29 2 821 2 17 34 55 109 164 321 401 434 485 504 515
3843190567761809 7745508 18:18:17 27.7374107197722 288 160 0 2 0 41 2 7401 6 11 15 21 84 217 289 289 289 289 289 289
3843243936528675 8239221 21:50:19 32.239905177498 1116 79 0 0 0 44 3 321766 177 273 344 410 584 669 752 770 816 1011 1033 1049
3843254359045520 8069239 22:31:46 4.231580087146999 305 577 0 0 0 7 3 81303 0 0 0 0 0 0 0 0 0 0 102 111
3843438602768108 7424214 10:43:52 17.541105243950998 855 42 0 2 1 19 1 28698 0 0 0 0 0 0 0 0 0 0 0 0
3843598116125432 8239221 21:17:44 31.40956563335009 178 79 0 0 0 49 3 321766 0 0 0 0 0 0 0 0 0 0 0 13
3843638964829303 7701750 00:00:03 34.368404530188336 156 60 3 4 0 45 0 14340 0 0 0 0 0 0 0 0 0 0 0 45
3844153102525595 7296041 10:03:03 10.157409757918199 200 67 0 0 0 19 1 39530 31 51 62 82 129 164 176 179 184 192 192 194
3844194608771061 6768116 12:47:59 33.422105727142586 1246 93 0 2 0 58 1 276331 0 0 0 0 0 0 0 0 0 0 0 0
3844242944387701 1072112 16:00:03 8.2301052102132 1194 53 6 0 0 16 2 26962 0 0 0 0 0 0 459 1120 1152 1195 1195 1195
3844531223220585 3227403 11:05:34 56.581193183549956 137 89 1 2 3 60 1 3754 3 8 10 10 14 18 34 43 55 76 128 130
3844987076972921 1801542 17:16:58 21.820439112598 757 3 0 0 0 15 2 340115 0 0 0 0 0 0 0 18 46 219 317 374
3845259832548622 4669938 11:20:48 1.13959722089 242 179 0 0 0 3 1 170 17 29 35 52 82 89 114 142 189 226 233 236
3845375406615026 1432367 19:00:03 52.284305182558796 1084 20 4 2 1 56 3 13912 0 0 0 0 43 194 407 643 832 1064 1085 1085
3845390757714082 5257388 20:01:03 19.25619272217144 314 37 0 0 0 33 3 77620 51 104 125 126 181 207 228 235 241 269 274 282
3845425432339868 2330404 22:18:50 29.425905564687252 156 57 2 0 0 60 3 232 0 1 1 1 2 3 3 3 4 14 57 65
3845781330832138 8239221 21:53:03 16.566135931537 537 79 0 0 0 20 3 321766 0 0 0 0 0 0 0 0 0 222 283 306
3845805251424586 1060605 23:28:06 4.927603218475 771 17 1 0 0 7 3 8552 155 267 330 365 415 425 429 443 534 737 753 756
3845952962048949 2289509 09:15:03 12.2199820397769 359 4 0 2 0 12 1 4205 0 0 0 0 0 0 0 0 0 286 339 347
3846127193286125 8052153 20:47:23 11.927905765398 923 77 1 2 0 16 3 5845 391 551 636 675 828 874 891 892 900 914 916 919
3846515682572037 3202634 22:31:06 31.62027467075745 216 920 0 0 0 33 3 899 0 0 0 0 0 0 0 0 0 0 54 181
3846735367240783 7396069 13:04:03 50.57686841085803 206 38 0 2 1 51 2 12589 0 0 0 0 0 0 0 10 16 140 168 200
3846874064679164 5257388 22:15:11 15.612022758947004 327 37 0 0 0 21 3 77620 0 2 52 103 197 239 244 245 255 293 310 312
3847087252895657 7237234 12:22:19 17.750869980993198 613 83 1 0 0 22 1 4656 1 1 1 1 6 8 88 177 203 482 519 530
3847157398896350 5257388 17:01:03 5.627119898910201 429 37 0 0 0 23 2 77620 49 97 118 140 217 288 340 360 368 383 393 397
3847195973850038 4329243 19:34:20 44.1318062234972 162 1074 0 4 1 66 3 9389 0 0 0 0 0 0 0 0 0 0 0 3
3847207104590953 5698817 20:18:33 39.56637191008139 981 300 0 0 2 52 3 21651 5 15 23 68 293 428 508 530 541 792 826 844
3847232896204054 5257388 22:01:03 22.99569667486575 183 37 0 0 0 31 3 77620 0 0 0 0 0 27 69 81 104 158 170 172
3847278412051373 7820551 01:01:55 26.496158739664498 260 92 0 4 2 33 0 148 0 3 5 5 5 5 5 52 153 257 259 260
3847487452021482 2418468 14:52:33 32.66378326666086 883 66 2 4 1 65 2 19046 11 12 16 16 19 19 20 22 25 112 294 379
3847495781896497 3543796 15:25:40 40.462267607579065 542 23 0 2 0 40 2 17513 0 4 5 7 17 21 22 61 108 356 539 539
3847524396030977 1507856 17:19:22 4.490786261297201 648 30 0 0 0 4 2 254413 100 164 201 241 367 448 583 649 649 649 649 649
3847548706314226 5651454 18:55:58 4.73781690387 445 72 0 0 0 3 2 12 0 0 0 0 0 0 369 397 403 435 442 443
3847598601407194 4147331 22:14:14 6.799405565271499 1052 141 0 0 0 6 3 161383 0 0 0 0 0 0 0 0 0 553 598 626
3847670780836488 7105088 03:01:03 22.931806807267503 288 123 0 0 1 31 0 75950 5 6 8 11 16 26 108 180 220 257 268 270
3847782052093699 1241614 10:23:12 14.802236576657961 1013 4 1 0 0 38 1 23497 0 0 0 0 0 0 0 0 0 0 0 0
3847832765071037 8188232 13:44:42 36.306119399575174 151 70 0 0 0 52 2 10779 0 0 0 0 0 0 0 0 0 0 132 152
3848240363551018 4004565 16:44:21 19.255879244340203 620 1 0 0 1 23 2 272 620 620 620 620 620 620 620 620 620 620 621 621
3848378436151207 8240408 01:53:01 33.29369928342324 988 234 0 0 0 36 0 12145 10 16 18 21 26 31 36 53 149 790 848 855
3848653611108086 5257388 20:06:28 10.643424096983102 978 37 0 0 0 21 3 77620 174 175 176 292 551 804 834 856 862 899 914 923
3848682937977977 4178385 22:03:00 13.095687319170832 925 64 0 2 0 14 3 216 64 84 91 98 109 113 115 116 121 138 155 157
3848846931167323 7472498 08:54:39 1.3102727978322 107 95 0 0 0 12 1 213 8 25 35 38 53 79 93 100 100 102 105 106
3848871572959783 6304648 10:32:34 26.720567914613394 191 49 0 2 0 36 1 33842 0 0 0 0 0 0 0 0 0 0 0 0
3848954037061466 4900498 16:00:14 27.736602791059433 834 31 0 2 1 44 2 1927 12 28 40 63 123 201 300 409 458 674 710 724
3849070198505660 7371367 23:41:49 1.5717816085449998 162 26 0 0 0 5 3 60 5 14 31 60 81 85 89 97 142 157 158 159
3849206387225578 7634588 08:42:59 20.915143403279 370 185 0 0 0 21 1 1678 4 5 9 12 42 56 145 226 278 322 335 338
3849206399826005 6683633 08:43:03 11.868596340682998 164 444 0 0 0 13 1 134848 53 86 107 121 165 165 165 165 165 165 165 165
3849255175739011 4523806 11:56:52 18.931084251069432 239 10 0 2 1 28 1 414 0 2 2 4 18 24 55 76 85 215 240 240
3849263526485553 7694920 12:30:03 2.0487077741940003 1206 20 0 0 0 5 1 22829 40 70 82 86 106 120 186 841 1093 1207 1207 1207
3850035110370817 6446635 15:36:03 30.094687002972442 176 294 7 2 0 66 2 13457 4 6 11 18 37 54 73 90 100 112 123 127
3850069839517516 7389240 17:54:03 4.970294254128 951 49 0 0 0 5 2 36332 182 230 304 379 552 645 731 764 775 878 904 914
3850117851465583 8241251 21:04:50 37.41612425824536 572 227 0 0 0 30 3 367296 0 0 0 0 0 0 0 0 0 244 321 355
3850403261283648 6790301 15:58:57 36.73739939755808 258 41 1 2 0 60 2 329 2 2 2 2 2 13 16 19 19 21 21 21
3850441936629238 7389240 18:32:38 19.5045157467822 726 49 0 2 1 20 2 36332 108 159 213 259 374 418 476 521 524 609 647 657
3850464930173748 7389240 20:04:00 20.368300917139003 635 49 0 2 1 14 3 36332 70 109 129 144 182 208 254 276 281 550 586 592
3850784875986540 6337870 17:15:21 32.87990310315099 368 83 0 0 0 25 2 27880 27 86 125 156 210 249 276 282 292 306 312 315
3850796124507450 2298223 18:00:03 44.18044203726819 140 55 6 2 0 51 2 9788 17 26 37 42 69 79 93 97 99 108 114 120
3850853330830794 1633972 21:47:22 57.99028840125256 975 16 0 4 0 49 3 10553 309 502 585 644 729 743 752 755 765 814 873 877
3851081883128921 7571503 12:55:32 53.11560111925332 441 134 0 2 0 50 1 2326 10 62 101 133 224 273 321 363 395 419 425 428
3851576060037669 1508795 21:39:14 5.8564802349912 256 15 0 2 0 12 3 152 1 4 7 9 41 51 58 59 68 132 139 140
3851751923053046 3092539 09:18:03 23.862028754257 1261 178 0 0 1 19 1 67085 47 77 103 121 196 238 295 326 354 398 413 422
3852165724684163 3402530 12:42:21 28.911245291436693 975 1 0 0 0 45 1 15 0 1 50 72 419 691 860 921 951 973 974 974
3852199132567934 6703296 14:55:06 60.48419428117751 127 25 1 4 1 49 2 4743 0 0 0 0 0 0 0 13 47 53 85 85
3852307135618910 6520362 22:04:16 35.629346174435796 906 509 0 2 1 45 3 9567 91 92 148 193 250 310 334 337 354 500 612 631
3852525604275792 7298946 12:32:23 29.108590479568143 176 62 0 0 1 27 1 35548 41 91 120 129 148 153 157 162 166 170 174 175
3852542260028803 8153536 13:38:34 59.96892554611572 156 495 0 0 1 47 2 38512 23 35 45 54 72 82 95 105 118 134 150 157
3852582822903726 5114102 16:19:45 3.8592564279476 1035 194 0 0 0 12 2 154484 206 359 469 547 725 795 859 898 934 986 1003 1006
3852597943683611 1202570 17:19:49 52.28481984316709 198 9 3 2 1 61 2 194 0 0 1 2 48 92 143 166 167 184 190 193
3852834556567701 7862479 09:00:03 48.32193782581458 588 136 2 2 0 56 1 695 1 1 1 3 7 15 32 37 61 149 163 242
3852946129155143 7848703 16:23:24 27.936059650859534 625 32 1 2 0 47 2 21219 0 0 0 0 0 0 0 0 0 0 0 0
3853020389169106 3989188 21:18:29 11.660602010656 1309 24 0 4 0 16 3 72640 319 320 321 529 853 1052 1139 1148 1153 1257 1297 1300
3853020721093505 5458131 21:19:48 50.1980614518163 152 88 0 0 0 41 3 682 23 75 98 115 139 144 145 145 145 148 148 148
3853032661491284 4064653 22:07:13 39.09346102106239 202 51 0 0 1 55 3 1350 1 1 1 3 3 3 3 3 3 3 187 196
3853049405675099 7987348 23:13:47 24.935022652097746 285 1715 1 2 1 38 3 1839 3 4 6 8 12 13 14 18 29 34 157 279
3853414939630109 4203194 23:26:17 10.063513365118 177 194 0 2 0 11 3 79 0 0 0 0 2 2 2 2 3 7 9 32
3853635845111266 6043279 14:04:05 2.6831064244992 1113 460 0 0 0 7 2 7833 0 0 0 1 25 59 125 181 263 523 963 1114
3853972055975896 4770102 12:20:04 -0.4227576207735 548 405 0 0 0 3 1 426106 56 80 108 123 149 157 194 242 322 352 513 539
3854439490699375 4787845 19:17:29 36.4148178899058 334 283 0 0 1 50 3 1110 2 5 8 9 9 10 11 11 11 11 11 64
3854668067750070 6759393 10:25:45 30.861323132680944 175 261 0 2 0 28 1 8578 0 0 0 0 0 0 4 25 34 80 164 170
3854760064997466 7930868 16:31:20 37.41711091474546 289 120 5 0 0 61 2 2479 0 5 14 18 77 142 150 165 177 191 226 228
3855020061703249 7909963 09:44:28 43.72238612111239 575 220 0 0 1 42 1 150854 0 0 0 0 4 42 54 70 80 141 196 206
3855161854518981 7298946 19:07:54 20.927498104922645 163 62 0 0 0 26 3 35548 31 43 53 60 75 94 111 113 115 141 164 164
3855199669936576 3372788 21:38:10 24.893164202023357 133 23 1 0 0 39 3 1275 12 19 28 39 57 62 65 65 67 98 123 132
3855349607868883 8124819 07:33:57 36.93679915827003 184 67 0 0 0 63 1 9762 18 29 49 54 90 104 115 124 135 153 158 161
3855458404266885 1008596 14:46:17 35.686242654512604 277 25 0 0 2 44 2 229 0 1 1 1 1 1 5 6 10 186 278 278
3855537622016724 6277510 20:01:03 12.069642361860499 1482 1 1 2 0 24 3 1392 3 594 595 596 1043 1422 1478 1478 1478 1478 1478 1478
3855609407335413 8100959 00:46:19 18.0231456183867 895 24 0 0 1 17 0 26 4 7 7 8 8 8 8 8 9 708 845 866
3855907576779252 3125631 20:31:08 31.45624905525693 213 67 0 2 0 43 3 506 39 73 81 114 175 193 204 205 206 210 211 211
3856500420769393 6211827 11:46:53 27.75413002808884 495 103 0 2 0 54 1 7334 8 21 38 48 90 130 191 242 369 408 421 441
3856643424804490 2665518 21:15:08 38.50669986497736 1231 103 0 2 0 35 3 85346 212 349 432 496 671 809 871 880 910 1144 1210 1214
3856650358665524 4399904 21:42:41 -3.1464645859530003 431 66 0 0 0 5 3 4 74 129 168 193 251 286 299 300 328 404 414 416
3856858450197806 7241110 11:29:34 19.874711084198143 1263 41 0 0 0 27 1 817988 151 152 228 282 420 558 700 783 882 1046 1109 1138
3857032216532884 3810993 23:00:03 10.7066381063552 123 59 0 0 1 8 3 24691 10 14 19 23 32 33 37 39 52 76 81 88
3857561956180519 7307807 10:05:03 18.434199732949327 138 53 0 0 1 30 1 4602 0 0 0 0 0 0 0 12 40 53 139 139
3857636774645795 8253334 15:02:21 4.11745712052495 949 51 0 0 0 7 2 171226 49 87 108 144 207 232 258 285 308 383 436 451
3857657901094266 5480374 16:26:18 40.87114646087248 274 96 1 0 0 58 2 182 0 0 0 0 0 0 0 0 0 0 0 0
3858077852123194 7781180 20:15:02 18.943317250390198 360 229 1 2 0 25 3 41739 44 62 75 95 124 147 170 180 181 246 254 261
3858520275942671 1457885 01:33:04 38.41125781632483 333 24 0 0 0 53 0 6 0 0 0 0 0 0 0 0 0 0 0 0
3858768326791736 8202524 17:58:44 41.260844073187215 119 97 1 0 0 36 2 154832 3 9 15 21 40 49 65 89 91 98 106 108
3859122237640890 1507856 17:25:03 21.471574379030194 1014 30 0 0 0 20 2 254413 113 186 240 296 433 526 646 731 752 897 944 960
3859379701283463 4937780 10:28:07 24.615938402611032 690 255 3 2 0 59 1 2592 1 3 3 4 10 16 20 20 21 509 657 674
3859576485071096 6730583 23:30:04 61.28115471192603 970 294 1 2 2 60 3 23985 83 112 131 143 168 171 184 196 252 578 666 753
3859747264937069 5140277 10:48:40 46.94750574996298 185 71 0 2 1 36 1 28146 5 7 7 7 13 22 39 52 61 96 103 174
3859902601055606 1066202 21:05:56 4.59431477424735 113 5 1 0 0 9 3 214 27 40 49 69 85 98 101 102 103 110 110 110
3859916278724036 7372993 22:00:16 73.49573626335588 535 113 5 12 2 70 3 532 14 57 98 125 192 251 271 278 283 458 475 482
3860112156684595 2665518 10:58:38 67.62877844731285 1329 103 0 2 0 91 1 85346 201 339 424 493 690 823 1006 1094 1162 1261 1287 1303
3860128107798590 5114102 12:02:01 16.411904335619838 1131 194 0 0 0 14 1 154484 211 371 504 505 776 892 950 990 1030 1069 1080 1091
3860270268980395 2574642 21:26:55 11.828825435423 886 1 0 0 0 13 3 50458 278 417 509 566 698 731 765 766 777 858 864 868
3860593167807676 8023149 18:50:00 5.858660578996999 997 181 0 0 0 9 2 21802 57 109 178 228 319 387 449 472 485 625 675 871
3860638277444146 2946045 21:49:15 13.821771493594243 1204 14 0 2 0 17 3 18415 151 166 189 225 310 435 486 511 538 1065 1121 1136
3860667767937755 8193462 23:46:26 20.117617296049907 560 281 0 4 0 16 3 3079 1 1 1 2 2 2 2 131 414 542 549 549
3860797564129004 7097284 08:22:12 35.916564651662995 236 29 0 0 0 28 1 47351 1 2 3 3 6 7 8 9 11 15 15 16
3860865776796670 2667317 12:53:14 11.639406823289 662 97 0 2 0 17 1 4121 40 86 122 144 218 271 319 354 380 394 400 402
3861003773274368 7066388 22:01:35 8.2565372776632 1116 132 0 0 1 16 3 119393 16 117 254 376 663 813 892 907 935 1058 1073 1077
3861007799804519 7296041 22:17:35 8.003117231262976 124 67 0 0 0 12 3 39530 24 38 50 58 79 91 98 98 103 113 115 117
3861513074933609 7978683 07:45:23 45.36356546416837 128 79 0 0 0 43 1 13168 19 36 47 59 93 104 110 113 113 119 121 121
